codigo,nome,unidade,frequencia,primeiro_valor,ultimo_valor,origem
11170,IED - Itália - Confecção de artefatos vestuário e acessórios - mensal,US$ (milhões),M,2004-03-31,2005-01-01 00:00:00,BCB-DSTAT
11187,"IED - Bolívia - Comércio e reparação de veículos, comércio de combustíveis - anual",US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11171,IED - Itália - Educação - mensal,US$ (milhões),M,2004-03-31,2005-05-01 00:00:00,BCB-DSTAT
11190,IED - Espanha - Confecção de artefatos vestuário e acessórios - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11191,IED - Formosa (Taiwan) - Extração de minerais metálicos,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11195,IED - Itália - Confecção de artefatos vestuário e acessórios - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11189,"IED - China, República Popular - Fabricação e montagem de veículos automotores, reboques e carrocerias",US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11160,"IED - Áustria - Pesca, aqüicultura e serviços relacionados - mensal",US$ (milhões),M,2004-03-31,2004-12-01 00:00:00,BCB-DSTAT
11192,"IED - França - Fabricação de celulose, papel e produtos de papel - anual",US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11193,IED - Guadalupe - Total - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11194,IED - Guadalupe - Serviços prestados a empresas - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11162,"IED - Cayman, ilhas - Edição, impressão e reprodução de gravações - mensal",US$ (milhões),M,2004-03-31,2004-03-01 00:00:00,BCB-DSTAT
11110,IED - México - Atividades auxiliares da intermediação financeira - mensal,US$ (milhões),M,2004-01-31,2004-06-01 00:00:00,BCB-DSTAT
11196,IED - Itália - Educação - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11174,IED - Leeward - Comércio varejista e reparação de objetos pessoais - mensal,US$ (milhões),M,2004-03-31,2005-06-01 00:00:00,BCB-DSTAT
11185,IED - Áustria - Metalurgia básica - 11185,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11148,"IED - Equador - Agricultura, pecuária e serviços relacionados - anual",US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11167,"IED - França - Fabricação de celulose, papel e produtos de papel - mensal",US$ (milhões),M,2004-03-31,2005-06-01 00:00:00,BCB-DSTAT
11178,"IED - México - Aluguel de veículos, máquinas, equipamentos e objetos - mensal",US$ (milhões),M,2004-03-31,2005-06-01 00:00:00,BCB-DSTAT
11183,IED - África do Sul - Serviços prestados a empresas - 11183,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11182,"IED - Rússia, Federação da - Comércio por atacado e intermediações do comércio - mensal",US$ (milhões),M,2004-03-31,2005-02-01 00:00:00,BCB-DSTAT
11179,"IED - Panamá - Fabricação e montagem de veículos automotores, reboques e carrocerias - mensal",US$ (milhões),M,2004-03-31,2004-10-01 00:00:00,BCB-DSTAT
11181,"IED - Rússia, Federação da - Total - mensal",US$ (milhões),M,2004-03-31,2005-06-01 00:00:00,BCB-DSTAT
11199,IED - Leeward - Comércio varejista e reparação de objetos pessoais - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11200,IED - Leeward - Extração de minerais metálicos,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11209,IED - Hong-Kong - Extração de minerais não-metálicos - mensal,US$ (milhões),M,2004-04-30,2005-06-01 00:00:00,BCB-DSTAT
11206,IED - Chike - Atividades auxiliares de transportes e agências de viagem - mensal,US$ (milhões),M,2004-04-30,2004-04-01 00:00:00,BCB-DSTAT
11208,IED - Gibraltar - Alojamento e alimentação - mensal,US$ (milhões),M,2004-04-30,2004-11-01 00:00:00,BCB-DSTAT
11207,IED - Coréia do sul - Alojamento e alimentação - mensal,US$ (milhões),M,2004-04-30,2004-10-01 00:00:00,BCB-DSTAT
11201,IED - Marrocos - Total - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11205,IED - Angola - Serviços prestados a empresas - mensal,US$ (milhões),M,2004-01-31,2004-04-01 00:00:00,BCB-DSTAT
11210,IED - Irlanda - Extração de minerais não-metálicos - mensal,US$ (milhões),M,2004-04-30,2004-04-01 00:00:00,BCB-DSTAT
11212,IED - Itália - Limpeza urbana e esgoto e atividades conexas - mensal,US$ (milhões),M,2004-04-30,2004-11-01 00:00:00,BCB-DSTAT
11211,IED - Israel - Fabricação de artigos de borracha e plástico - mensal,US$ (milhões),M,2004-04-30,2005-05-01 00:00:00,BCB-DSTAT
11214,IED - Líbano - Comércio por atacado e intermediações do comércio - mensal,US$ (milhões),M,2004-04-30,2005-04-01 00:00:00,BCB-DSTAT
11215,IED - Noruega - Atividades auxiliares de transportes e agências de viagem - mensal,US$ (milhões),M,2004-04-30,2004-10-01 00:00:00,BCB-DSTAT
11188,"IED - Cayman, ilhas - Edição, impressão e reprodução de gravações",US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11213,IED - Japão - Educação - mensal,US$ (milhões),M,2004-04-30,2004-04-01 00:00:00,BCB-DSTAT
11216,IED - Panamá - Pesquisa e desenvolvimento - mensal,US$ (milhões),M,2004-04-30,2004-10-01 00:00:00,BCB-DSTAT
11217,IED - Paraguai - Comércio varejista e reparação de objetos pessoais - mensal,US$ (milhões),M,2002-04-30,2004-04-01 00:00:00,BCB-DSTAT
11203,IED - Panamá - Serviços pessoais,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11220,IED - Irlanda - Extração de minerais não-metálicos,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11219,IED - Hong-Kong - Extração de minerais não-metálicos,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11221,IED - Israel - Fabricação de artigos de borracha e plástico,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11114,IED - Portugal - Educação - mensal,US$ (milhões),M,2004-01-31,2005-06-01 00:00:00,BCB-DSTAT
11104,IED - Japão - Alojamento e alimentação - mensal,US$ (milhões),M,2004-01-31,2004-07-01 00:00:00,BCB-DSTAT
11204,IED - Chile - Atividades auxiliares de transportes e agências de viagem,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11202,IED - Marrocos - Intermediação financeira - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11222,IED - Itália - Limpeza urbana e esgoto e atividades conexas - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11223,IED - Japão - Educação,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11225,IED - Guiana Francesa - Alojamento e alimentação,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11226,IED - Suécia - Transporte terrestre,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11227,IED - Arábia Saudita - Total - 11227,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11242,"IED - Países Baixos - Fabricação de equipamentos médico-hospitalares, instrumentos de precisão e outros",US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11228,"IED - Arábia Saudita - Agricultura, pecuária e serviços relacionados - 11228",US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11241,IED - Mônaco - Atividades imobiliárias,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11236,IED - Filipinas - Atividades de informática e conexas,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11230,IED - Áustria - Construção - 11230,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11233,"IED - Cayman, ilhas - Serviços pessoais",US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11229,IED - Austrália - Extração de minerais não-metálicos - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11240,"IED - Israel - Agricultura, pecuária e serviços relacionados - anual",US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11235,IED - Costa Rica - Fabricação de artigos de borracha e plástico - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11245,IED - Suíça - Reciclagem,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11237,"IED - Formosa (Taiwan) - Pesca, aqüicultura e serviços relacionados",US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11224,IED - Noruega - Atividades auxiliares de transportes e agências de viagem,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11243,IED - Panamá - Fabricação de produtos têxteis - anual,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11239,IED - Hungria - Serviços prestados a empresas - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11246,IED - Uruguai - Transporte aquaviário,US$ (milhões),A,2004-12-31,2004-12-31 00:00:00,BCB-DSTAT
11247,IED - Arábia Saudita - Total - mensal,US$ (milhões),M,2004-05-31,2004-05-01 00:00:00,BCB-DSTAT
11248,"IED - Arábia Saudita - Agricultura, pecuária e serviços relacionados - mensal",US$ (milhões),M,2004-05-31,2004-05-01 00:00:00,BCB-DSTAT
11251,IED - Bélgica - Fabricação outros equipamentos de transporte - mensal,US$ (milhões),M,2004-05-31,2004-09-01 00:00:00,BCB-DSTAT
11256,IED - Filipinas - Atividades de informática e conexas - mensal,US$ (milhões),M,2004-05-31,2004-10-01 00:00:00,BCB-DSTAT
11257,"IED - Formosa (Taiwan) - Pesca, aqüicultura e serviços relacionados - mensal",US$ (milhões),M,2004-05-31,2004-09-01 00:00:00,BCB-DSTAT
11249,IED - Austrália - Extração de minerais não-metálicos - mensal,US$ (milhões),M,2004-05-31,2005-06-01 00:00:00,BCB-DSTAT
11252,IED - Canadá - Fabricação de produtos de minerais não-metálicos - mensal,US$ (milhões),M,2004-05-31,2004-05-01 00:00:00,BCB-DSTAT
11259,IED - Hungria - Serviços prestados a empresas - mensal,US$ (milhões),M,2004-05-31,2004-05-01 00:00:00,BCB-DSTAT
11258,IED - Hong-Kong - Fabricação outros equipamentos de transporte - mensal,US$ (milhões),M,2004-05-31,2004-05-01 00:00:00,BCB-DSTAT
11254,"IED - China, República Popular - Fabricação de produtos têxteis - mensal",US$ (milhões),M,2004-05-31,2004-07-01 00:00:00,BCB-DSTAT
11255,IED - Costa Rica - Fabricação de artigos de borracha e plástico - mensal,US$ (milhões),M,2004-05-31,2004-11-01 00:00:00,BCB-DSTAT
11260,"IED - Israel - Agricultura, pecuária e serviços relacionados - mensal",US$ (milhões),M,2004-05-31,2004-08-01 00:00:00,BCB-DSTAT
11261,IED - Líbano - Confecção de artefatos vestuário e acessórios - mensal,US$ (milhões),M,2004-05-31,2005-06-01 00:00:00,BCB-DSTAT
11265,IED - Panamá - Fabricação de produtos têxteis - mensal,US$ (milhões),M,2004-05-31,2004-05-01 00:00:00,BCB-DSTAT
11263,IED - Mônaco - Atividades imobiliárias - mensal,US$ (milhões),M,2004-05-31,2005-02-01 00:00:00,BCB-DSTAT
11266,IED - República Dominicana - Atividades auxiliares de transportes e agências de viagem - mensal,US$ (milhões),M,2004-05-31,2004-05-01 00:00:00,BCB-DSTAT
11264,"IED - Países Baixos - Fabricação de equipamentos médico-hospitalares, instrumentos de precisão e outros - mensal",US$ (milhões),M,2004-05-31,2005-04-01 00:00:00,BCB-DSTAT
11250,IED - Áustria - Construção - mensal,US$ (milhões),M,2004-05-31,2004-06-01 00:00:00,BCB-DSTAT
11267,IED - Suíça - Reciclagem - mensal,US$ (milhões),M,2004-05-31,2005-01-01 00:00:00,BCB-DSTAT
11268,IED - Uruguai - Transporte aquaviário - mensal,US$ (milhões),M,2004-05-31,2004-05-01 00:00:00,BCB-DSTAT
11253,"IED - Cayman, ilhas - Serviços pessoais - mensal",US$ (milhões),M,2004-05-31,2004-05-01 00:00:00,BCB-DSTAT
11269,IED - Alemanha - Educação - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11272,IED - Austria - Atividades auxiliares de transportes e agências de viagem,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11270,IED - Angola - Serviços prestados a empresas - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11274,"IED - Bélgica - Pesca, aqüicultura e serviços relacionados",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11273,IED - Áustria - Fabricação de produtos de minerais não-metálicos - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11262,IED - Liechtenstein - Extração de petróleo e serviços relacionados - mensal,US$ (milhões),M,2004-05-31,2004-05-01 00:00:00,BCB-DSTAT
11276,IED - Canadá - Serviços pessoais,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11275,"IED - Bolívia - Agricultura, pecuária e serviços relacionados - anual",US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11271,IED - Argentina - Educação,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11277,"IED - Canal, ilhas do - Comércio por atacado e intermediações do comércio",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11279,"IED - Chile - Agricultura, pecuária e serviços relacionados",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11280,"IED - Chile - Atividades recreativas, culturais e desportivas",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11278,"IED - Cayman, ilhas - Transporte aéreo",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11234,"IED - China, República Popular - Fabricação de produtos têxteis - anual",US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11232,IED - Canadá - Fabricação de produtos de minerais não-metálicos - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11282,"IED - Chile - Pesca, aqüicultura e serviços relacionados",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11284,"IED - China, República Popular - Fabricação de máquinas, aparelhos e materiais elétricos - anual",US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11286,IED - Colômbia - Fabricação outros equipamentos de transporte,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11301,IED - Jordânia - Serviços prestados a empresas - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11300,IED - Itália - Transporte terrestre - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11292,"IED - Eslovênia, República d - Fabricação de móveis e indústrias diversas",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11283,"IED - China, República Popular - Atividades auxiliares de transportes e agências de viagem",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11294,IED - Finlândia - Fabricação de produtos de metal,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11298,"IED - Guatemala - Agricultura, pecuária e serviços relacionados",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11305,IED - Liechtenstein - Fabricação de produtos de metal,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11304,"IED - Liechtenstein - Fabricação de máquinas, aparelhos e materiais elétricos",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11306,"IED - Liechtenstein - Fabricação e montagem de veículos automotores, reboques e carrocerias - anual",US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11309,"IED - Luxemburgo - Fabricação de equipamentos médico-hospitalares, instrumentos de precisão e outros",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11308,IED - Luxemburgo - Extração de minerais não-metálicos - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11310,"IED - México - Agricultura, pecuária e serviços relacionados",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11307,"IED - Liechtenstein - Silvicultura, exploração florestal e serviços relacionados",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11313,IED - Nova Zelândia - Fabricação de máquinas e equipamentos - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11311,IED - México - Construção,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11312,IED - Mônaco - Comércio varejista e reparação de objetos pessoais,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11314,IED - Países Baixos - Pesquisa e desenvolvimento,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11315,IED - Panamá - Confecção de artefatos vestuário e acessórios,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11316,IED - Panamá - Pesquisa e desenvolvimento - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11299,IED - Israel - Fabricação de materiais eletrônicos e equipamentos de comunicação - anual,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11288,IED - Dinamarca - Atividades auxiliares de transportes e agências de viagem,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11303,IED - Libano - Atividades imobiliárias,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11297,IED - França - Educação,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11295,"IED - Formosa (Taiwan) - Comércio e reparação de veículos, comércio de combustíveis",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11302,IED - Leeward - Atividades imobiliárias - anual,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11291,IED - Emirados Arabes Unidos - Alojamento e alimentação,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11296,IED - Formosa (Taiwan) - Fabricação de produtos químicos,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11293,IED - Estados Unidos - Atividades associativas - anual,US$ (milhões),A,2003-12-31,2004-12-31 00:00:00,BCB-DSTAT
11290,IED - Dinamarca - Transporte aquaviário,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11287,IED - Coreia do sul - Confecção de artefatos vestuário e acessórios,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11317,IED - Paquistão - Total - anual,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11318,IED - Paquistão - Comércio por atacado e intermediações do comércio - anual,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11319,IED - Paraguai - Fabricação de móveis e indústrias diversas,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11321,"IED - Rússia, Federação da - Comércio e reparação de veículos, comércio de combustíveis",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11324,IED - Suécia - Atividades auxiliares de transportes e agências de viagem,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11336,"IED - Cabo Verde, República de - Total - 11336",US$ (milhões),M,2004-07-31,2005-06-01 00:00:00,BCB-DSTAT
11334,IED - Áustria - Fabricação de produtos de minerais não-metálicos - 11334,US$ (milhões),M,2004-07-31,2004-07-01 00:00:00,BCB-DSTAT
11322,IED - São Vicente e Granadinas - Total,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11326,IED - Turquia - Alojamento e alimentação,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11320,"IED - Portugal - Fabricação de celulose, papel e produtos de papel",US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11330,IED - Venezuela - Fabricação de máquinas e equipamentos,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11328,IED - Venezuela - Construção,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11289,IED - Dinamarca - Atividades imobiliárias,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
11285,IED - Cingapura - Fabricação outros equipamentos de transporte,US$ (milhões),A,2003-12-31,2003-12-31 00:00:00,BCB-DSTAT
